"id" "day" "beep" "obs" "Company" "PA"
23 3 3 23 1 3.49230251086493
23 3 4 24 1 3.49869292731575
23 3 5 25 1 5.2493832789835
23 3 6 26 1 2.63653144170708
23 3 7 27 1 3.64861758816885
23 3 8 28 1 4.1112663400361
23 3 9 29 1 4.29040256594603
23 3 10 30 1 3.51610683424746
23 4 1 31 1 2.98168030620273
23 4 2 32 1 3.47593752133368
23 4 3 33 1 4.93910132123367
23 4 4 34 1 3.87611855354377
23 4 5 35 1 2.03236026246746
23 4 6 36 1 4.5624312653572
23 4 7 37 1 3.91826066179987
23 4 8 38 1 3.49943834456644
23 4 9 39 1 3.5108983987193
23 4 10 40 1 3.41465026223781
23 5 1 41 1 3.71110679148519
23 5 2 42 1 3.15632933646658
23 5 3 43 1 3.72602760577233
23 5 4 44 1 2.84444996717576
23 5 5 45 0 3.66995035447233
23 5 6 46 1 4.33143641545883
23 5 7 47 1 3.89542792148338
23 5 8 48 1 4.27811444770135
23 5 9 49 1 2.72807569527052
23 5 10 50 1 3.56390567863261
23 6 1 51 1 3.97425274810421
23 6 2 52 1 2.74475630069164
23 6 3 53 1 4.66628807355871
23 6 4 54 1 2.76897543269758
23 6 5 55 1 3.64395743349623
23 6 6 56 1 3.63470194676618
23 6 7 57 1 3.61269690717324
23 6 8 58 1 3.37041343033249
23 6 9 59 1 3.85218733236717
23 6 10 60 0 2.7716336021268
23 7 1 61 1 2.58326117347568
23 7 2 62 1 3.04638324980946
23 7 3 63 1 3.48210956947271
23 7 4 64 1 4.44080519656751
23 7 5 65 1 4.68207562973372
23 7 6 66 1 3.75701221529561
23 7 7 67 1 3.80232536584364
23 7 8 68 1 3.34617719504712
23 7 9 69 1 3.55898865605482
23 7 10 70 1 2.49922911702872
24 1 1 1 1 3.73545534118692
24 1 2 2 1 3.13321199294819
24 1 3 3 1 3.76809958038201
24 1 4 4 1 3.2715165082251
24 1 5 5 1 3.04124196287699
24 1 6 6 1 3.36407588482892
24 1 7 7 1 3.25625148649316
24 1 8 8 1 4.32249257189169
24 1 9 9 1 3.67656105783091
24 1 10 10 1 3.83945987735577
24 2 1 11 1 2.6186526170896
24 2 2 12 1 4.61595374329793
24 2 3 13 1 3.64020145842369
24 2 4 14 0 2.89922148305172
24 2 5 15 1 3.74939937969883
24 2 6 16 1 4.15896572124766
24 2 7 17 0 2.51445412330358
24 2 8 18 1 4.75696713116247
24 2 9 19 1 3.40863796069937
24 2 10 20 1 4.34189347590081
24 3 1 21 1 3.57665004021583
24 3 2 22 1 3.28140825709506
24 3 3 23 1 2.18524489586286
24 3 4 24 0 2.72128825603531
24 3 5 25 1 3.49377072945194
24 3 6 26 1 4.12789993066821
24 3 7 27 1 2.15113163939634
24 3 8 28 1 4.52739919334839
24 3 9 29 1 4.54457988212734
24 3 10 30 1 2.68981204902136
24 4 1 31 1 3.86850307045417
24 4 2 32 1 2.76982814186609
24 4 3 33 0 3.4325899783482
24 4 4 34 1 4.20144711641572
24 4 5 35 1 4.15743774171476
24 4 6 36 1 2.90440632699856
24 4 7 37 0 3.24185612163635
24 4 8 38 1 2.81176012897974
24 4 9 39 1 3.77164881206389
24 4 10 40 1 2.38649056396053
24 5 1 41 1 1.60567770153635
24 5 2 42 1 4.59624871817545
24 5 3 43 1 5.18256817187734
24 5 4 44 1 3.19195627534982
24 5 5 45 1 4.07920169158744
24 5 6 46 1 3.51845726161395
24 5 7 47 1 4.5995328500346
24 5 8 48 1 3.92821280158925
24 5 9 49 1 3.6725162860541
24 5 10 50 1 2.21135121111324
24 6 1 51 1 4.31401322943849
24 6 2 52 1 3.2679618857528
24 6 3 53 1 2.49999937030522
24 6 4 54 1 3.37670802334917
24 6 5 55 1 3.43143859896377
24 6 6 56 1 4.29668702522919
24 6 7 57 1 2.67224438330545
24 6 8 58 0 3.11709595760993
24 6 9 59 1 4.60960526307115
24 6 10 60 1 4.51516055692963
24 7 1 61 1 4.37256696586395
24 7 2 62 1 4.73611407109195
24 7 3 63 1 3.67278404567568
24 7 4 64 1 3.0994113555236
24 7 5 65 1 3.92898623057714
24 7 6 66 1 4.29633410240069
24 7 7 67 1 5.28482370316769
24 7 8 68 0 2.09035652436489
24 7 9 69 1 3.72327311276513
24 7 10 70 1 4.00164359067296
25 1 1 1 1 3.48409795039662
25 1 2 2 0 2.38740464257295
25 1 3 3 0 4.06490113233133
25 1 4 4 1 2.95554042751775
25 1 5 5 0 3.89298782094829
25 1 6 6 0 4.18604533019409
25 1 7 7 0 4.46065596051885
25 1 8 8 0 2.38737433011559
25 1 9 9 0 4.3131276644994
25 1 10 10 0 2.97166692424511
25 2 1 11 0 2.58351266363928
25 2 2 12 1 4.48280809934885
25 2 3 13 1 4.36019757235517
25 2 4 14 0 3.34695170862987
25 2 5 15 1 4.07806227718395
25 2 6 16 0 2.89627089176165
25 2 7 17 0 3.41374425015521
25 2 8 18 0 3.45555418385418
25 2 9 19 0 3.319114005096
25 2 10 20 0 4.05950080829767
25 3 1 21 0 4.64550521412396
25 3 2 22 0 3.19141820766796
25 3 3 23 0 3.5001046668409
25 3 4 24 0 4.71804532841453
25 3 5 25 0 3.28387481094069
25 3 6 26 0 1.62412630821371
25 3 7 27 1 3.89891352522474
25 3 8 28 0 2.87719851134566
25 3 9 29 1 2.79543632197737
25 3 10 30 1 4.56050353533578
25 4 1 31 0 5.30989487399604
25 4 2 32 0 2.76534620931109
25 4 3 33 1 4.27612676256198
25 4 4 34 1 3.45524440889121
25 4 5 35 0 3.62738819175633
25 4 6 36 0 4.41562723015124
25 4 7 37 1 3.67981959534838
25 4 8 38 1 2.90280804107199
25 4 9 39 0 3.18073903093372
25 4 10 40 0 4.0245085229911
25 5 1 41 0 1.81971492862096
25 5 2 42 0 4.32297858646575
25 5 3 43 0 2.38059940674585
25 5 4 44 0 3.53993104812084
25 5 5 45 0 3.38505251394903
25 5 6 46 0 4.46730406729341
25 5 7 47 0 3.66170809514203
25 5 8 48 0 3.59830181720058
25 5 9 49 1 4.03326365884669
25 5 10 50 0 2.92057343337115
25 6 1 51 0 3.38101083466936
25 6 2 52 0 4.38305066252201
25 6 3 53 1 4.02256669839568
25 6 4 54 0 2.59337834712492
25 6 5 55 0 3.98935908536465
25 6 6 56 1 2.51889533588449
25 6 7 57 0 3.08742677172747
25 6 8 58 0 4.4073712861671
25 6 9 59 0 1.88165623075655
25 6 10 60 0 2.22603162788679
25 7 1 61 0 4.47336174855992
25 7 2 62 1 2.92948996167376
25 7 3 63 0 4.43129113618145
25 7 4 64 1 3.40118221528617
25 7 5 65 1 3.83601945168213
25 7 6 66 0 4.1172675599968
25 7 7 67 1 3.04883221737782
25 7 8 68 1 3.30171334151824
25 7 9 69 1 3.22109229381616
25 7 10 70 0 5.57843626049916
26 1 1 1 1 3.6159629818779
26 1 2 2 1 3.86886774948535
26 1 3 3 1 3.27533050591758
26 1 4 4 1 3.34752997695426
26 1 5 5 1 4.52981663496621
26 1 6 6 1 3.27669469116863
26 1 7 7 1 3.53862166117844
26 1 8 8 1 3.79894789343292
26 1 9 9 1 3.20896219284642
26 1 10 10 1 4.95318780484467
26 2 1 11 1 2.48178257684831
26 2 2 12 1 4.99129191766915
26 2 3 13 0 3.26742326995742
26 2 4 14 1 4.51403256667516
26 2 5 15 1 2.06540912884798
26 2 6 16 1 4.22145013424996
26 2 7 17 1 4.16334107010779
26 2 8 18 1 2.59650067501165
26 2 9 19 1 2.96339186288523
26 2 10 20 1 3.6651191797861
26 3 1 21 1 4.35842871926858
26 3 2 22 1 2.96508778175354
26 3 3 23 1 3.36041741200468
26 3 4 24 1 4.670324441229
26 3 5 25 1 2.70146241961714
26 3 6 26 1 4.21540452436577
26 3 7 27 1 3.8513347689064
26 3 8 28 1 2.71717184673192
26 3 9 29 1 3.03668066919585
26 3 10 30 1 4.09537972369358
26 4 1 31 1 3.70556209268889
26 4 2 32 1 4.56362712440745
26 4 3 33 1 3.0848928908325
26 4 4 34 1 2.27310764174169
26 4 5 35 1 4.28838466030841
26 4 6 36 1 3.07990440343358
26 4 7 37 1 3.61172675508919
26 4 8 38 1 4.77807686475553
26 4 9 39 0 3.34123867358179
26 4 10 40 1 4.65442613421107
26 5 1 41 1 2.72350069985564
26 5 2 42 1 4.1991479029322
26 5 3 43 1 3.70398607981182
26 5 4 44 1 2.98641121897922
26 5 5 45 1 2.59008639853472
26 5 6 46 1 3.57984722785567
26 5 7 47 1 3.71008925926076
26 5 8 48 1 3.72634537728264
26 5 9 49 1 3.91560021643527
26 5 10 50 1 3.18797869000046
26 6 1 51 1 3.15068487683565
26 6 2 52 1 3.69679163603423
26 6 3 53 1 3.1288086623625
26 6 4 54 1 4.41343194140439
26 6 5 55 1 3.65097374317832
26 6 6 56 1 3.07505523204034
26 6 7 57 1 2.20569236222894
26 6 8 58 1 3.05432636870138
26 6 9 59 1 5.01662655978087
26 6 10 60 1 3.1148206072772
26 7 1 61 1 2.91401851042268
26 7 2 62 1 4.00029603307411
26 7 3 63 1 3.84588125345354
26 7 4 64 1 4.07229024615579
26 7 5 65 1 3.32113121889899
26 7 6 66 1 4.34297573266862
26 7 7 67 1 2.66844130734508
26 7 8 68 1 3.48827241628037
26 7 9 69 1 3.01021767143893
26 7 10 70 1 4.02058595271046
27 1 1 1 1 3.6187788628553
27 1 2 2 0 4.3335307378443
27 1 3 3 0 5.0257329524749
27 1 4 4 1 3.62654779038081
27 1 5 5 0 3.1338955406055
27 1 6 6 0 2.92312531348429
27 1 7 7 1 3.33203166488983
27 1 8 8 0 3.47315221466309
27 1 9 9 0 4.97707199670546
27 1 10 10 1 2.70017671289069
27 2 1 11 0 2.72636219379147
27 2 2 12 1 3.22629441344507
27 2 3 13 0 3.95259146974929
27 2 4 14 0 4.12298218950188
27 2 5 15 0 2.86153725288642
27 2 6 16 0 3.61661341268701
27 2 7 17 0 3.49263795615207
27 2 8 18 1 4.39590702777029
27 2 9 19 1 4.31856317725467
27 2 10 20 0 3.29610318428766
27 3 1 21 0 3.55748625839964
27 3 2 22 0 4.00013196255584
27 3 3 23 0 2.31760725855168
27 3 4 24 0 3.29756940415341
27 3 5 25 1 3.94333583612573
27 3 6 26 1 3.14220122621829
27 3 7 27 0 3.48021701710621
27 3 8 28 0 3.50860472144145
27 3 9 29 0 2.99598183731018
27 3 10 30 0 2.79839729623786
27 4 1 31 0 3.37811566016753
27 4 2 32 0 3.27075303456504
27 4 3 33 0 4.13245423019904
27 4 4 34 0 4.64007339683001
27 4 5 35 1 3.51523289698689
27 4 6 36 0 3.81478653751413
27 4 7 37 1 3.47255873317162
27 4 8 38 0 3.96265968906176
27 4 9 39 1 3.68333676795558
27 4 10 40 1 3.69654185093264
27 5 1 41 0 4.33587047341866
27 5 2 42 0 2.8035470388259
27 5 3 43 0 4.58023611727985
27 5 4 44 1 3.77862980054233
27 5 5 45 0 3.6558516869572
27 5 6 46 0 3.11520039484732
27 5 7 47 1 3.40437230040746
27 5 8 48 0 3.79655685960508
27 5 9 49 0 2.01832556265815
27 5 10 50 0 3.08508404548373
27 6 1 51 0 3.95144762666544
27 6 2 52 0 3.30908857346741
27 6 3 53 1 2.93989732338896
27 6 4 54 1 3.06015306217063
27 6 5 55 0 3.69592429983702
27 6 6 56 0 2.33122105047827
27 6 7 57 0 4.1595458759884
27 6 8 58 0 1.94156084998384
27 6 9 59 1 3.15671411475994
27 6 10 60 0 2.94963336345762
27 7 1 61 0 2.61300098252165
27 7 2 62 0 2.73753184303985
27 7 3 63 0 3.70637768417386
27 7 4 64 0 3.43654853801211
27 7 5 65 0 3.30444065261506
27 7 6 66 0 1.83079225912273
27 7 7 67 0 2.55775825740042
27 7 8 68 0 3.4281344517246
27 7 9 69 0 2.88335079573264
27 7 10 70 0 2.94263946243337
28 1 1 1 0 4.28963497211532
28 1 2 2 0 3.65203341113266
28 1 3 3 1 2.7623826739926
28 1 4 4 1 3.18198866659897
28 1 5 5 0 3.31607653109627
28 1 6 6 1 3.02761416728294
28 1 7 7 0 2.82059508387398
28 1 8 8 0 3.48613676213171
28 1 9 9 1 4.06467776076756
28 1 10 10 1 3.68943337457456
28 2 1 11 1 3.37791154525608
28 2 2 12 1 3.80686952559379
28 2 3 13 1 4.10314287778446
28 2 4 14 1 3.42141749610637
28 2 5 15 1 3.85646869674815
28 2 6 16 1 2.68816568433346
28 2 7 17 1 3.34179559428883
28 2 8 18 1 3.21729776983229
28 2 9 19 1 3.66668019088177
28 2 10 20 0 3.7846173818388
28 3 1 21 0 3.43374414362472
28 3 2 22 0 2.96493098540725
28 3 3 23 0 2.84564776628832
28 3 4 24 0 3.72712877519146
28 3 5 25 1 4.51382625078291
28 3 6 26 1 2.9496675682275
28 3 7 27 1 3.24319689584019
28 3 8 28 0 3.76518264021797
28 3 9 29 1 3.11930154983171
28 3 10 30 1 3.61262541957272
28 4 1 31 0 3.48920672930115
28 4 2 32 0 2.95760811333458
28 4 3 33 1 4.13051811062172
28 4 4 34 1 4.14136419203223
28 4 5 35 1 4.27110324261633
28 4 6 36 1 4.4490118574118
28 4 7 37 1 3.15450918764142
28 4 8 38 0 3.1850631231015
28 4 9 39 0 3.71450546565675
28 4 10 40 0 3.98361350733398
28 5 1 41 1 3.2761530018384
28 5 2 42 1 3.21507513823854
28 5 3 43 0 3.0728642060857
28 5 4 44 1 4.60528769360049
28 5 5 45 0 1.69407064803827
28 5 6 46 1 3.4016726020946
28 5 7 47 1 3.55180962479605
28 5 8 48 1 2.75088115843041
28 5 9 49 1 3.80512270125124
28 5 10 50 0 2.08882054231182
28 6 1 51 1 4.22063903728167
28 6 2 52 1 2.31040798834122
28 6 3 53 1 1.91690153814153
28 6 4 54 0 2.96686461169134
28 6 5 55 0 3.64217853426307
28 6 6 56 0 3.04857300770749
28 6 7 57 0 3.11589702043827
28 6 8 58 0 3.76702435480813
28 6 9 59 0 2.75139818481796
28 6 10 60 0 3.46129851954544
28 7 1 61 0 3.88720349225456
28 7 2 62 0 4.71602612793799
28 7 3 63 0 3.87372039392948
28 7 4 64 1 4.77495520332817
28 7 5 65 1 3.85453888722197
28 7 6 66 0 3.52156640027216
28 7 7 67 1 1.87765117373984
28 7 8 68 1 2.63046788219493
28 7 9 69 1 3.29122830926292
28 7 10 70 0 4.04357574604314
29 1 1 1 1 3.28863767503856
29 1 2 2 1 3.9205558317713
29 1 3 3 1 2.74781572634118
29 1 4 4 1 3.32393664928001
29 1 5 5 1 3.68225013806006
29 1 6 6 1 3.26173719606938
29 1 7 7 1 3.6062486042236
29 1 8 8 1 3.03457939936456
29 1 9 9 1 3.79703867542643
29 1 10 10 1 3.46479651156459
29 2 1 11 1 3.4896056316064
29 2 2 12 1 2.10217194442526
29 2 3 13 1 3.0324486761737
29 2 4 14 1 2.43714477177755
29 2 5 15 1 2.35246172816447
29 2 6 16 1 3.16361315106425
29 2 7 17 1 3.40661878202915
29 2 8 18 1 3.73083466433533
29 2 9 19 1 4.32007367041575
29 2 10 20 1 3.84814812502314
29 3 1 21 1 4.26229804987409
29 3 2 22 1 3.13995554024306
29 3 3 23 1 3.29934281540822
29 3 4 24 1 4.3156278964909
29 3 5 25 1 3.52481171432107
29 3 6 26 1 2.29808998498132
29 3 7 27 1 2.90631710893563
29 3 8 28 1 4.25903087076363
29 3 9 29 1 3.07836091555157
29 3 10 30 1 3.76719883495301
29 4 1 31 1 3.53430732408347
29 4 2 32 1 3.16180784762437
29 4 3 33 1 3.26801092876961
29 4 4 34 1 3.8097150346159
29 4 5 35 1 3.67683153998546
29 4 6 36 1 4.42469818193497
29 4 7 37 1 3.37815027824786
29 4 8 38 1 2.85039441765097
29 4 9 39 1 3.6449674326914
29 4 10 40 1 4.03851558199938
29 5 1 41 1 5.18876509418714
29 5 2 42 1 3.18564595727703
29 5 3 43 1 3.28583616172503
29 5 4 44 1 4.16776362907114
29 5 5 45 1 4.45870738773872
29 5 6 46 1 3.04338240601342
29 5 7 47 1 4.0087756856797
29 5 8 48 1 3.11161411889776
29 5 9 49 1 2.8219632589838
29 5 10 50 1 3.97871080295125
29 6 1 51 1 3.60162762118479
29 6 2 52 1 3.80797162478832
29 6 3 53 1 3.10041828842804
29 6 4 54 1 4.83347691250389
29 6 5 55 1 4.00929918516885
29 6 6 56 1 3.25078159193888
29 6 7 57 1 4.03662921285692
29 6 8 58 1 2.63786867157214
29 6 9 59 1 3.4234338796328
29 6 10 60 1 4.54776619191926
29 7 1 61 1 3.38616120298662
29 7 2 62 1 4.18818926628344
29 7 3 63 1 3.36202536361945
29 7 4 64 1 1.84738056136619
29 7 5 65 1 2.88176225504425
29 7 6 66 1 3.68643027202804
29 7 7 67 1 4.57927944234172
29 7 8 68 1 3.09100795228227
29 7 9 69 1 3.72527452352327
29 7 10 70 1 2.820036474348
30 1 1 1 0 2.78236416811627
30 1 2 2 0 2.95683109231218
30 1 3 3 1 4.52274529090595
30 1 4 4 0 4.20994456950549
30 1 5 5 0 3.95704594583786
30 1 6 6 1 4.33772897594767
30 1 7 7 0 3.21428707495811
30 1 8 8 0 4.07808870965668
30 1 9 9 0 3.67686834559325
30 1 10 10 1 2.75854788019264
30 2 1 11 0 2.91762041404991
30 2 2 12 0 3.56044766706386
30 2 3 13 0 3.67395067329548
30 2 4 14 0 3.28948043072328
30 2 5 15 0 2.79692985169185
30 2 6 16 0 1.99849778500479
30 2 7 17 0 3.83416622161653
30 2 8 18 0 3.30851227661023
30 2 9 19 0 3.92457736309462
30 2 10 20 0 2.3961086228334
30 3 1 21 0 2.60954598169752
30 3 2 22 0 3.44270760618244
30 3 3 23 0 2.493197344131
30 3 4 24 0 2.07724520571435
30 3 5 25 0 4.09561164933447
30 3 6 26 0 4.18117013637701
30 3 7 27 1 2.77250969537555
30 3 8 28 0 3.32544862708729
30 3 9 29 0 2.69662859333035
30 3 10 30 1 3.75478373781322
30 4 1 31 0 3.50227886904269
30 4 2 32 0 2.88960656393763
30 4 3 33 1 2.95909207445756
30 4 4 34 0 2.74907798244133
30 4 5 35 1 3.84229264309945
30 4 6 36 0 3.9405167860201
30 4 7 37 1 3.79859240044495
30 4 8 38 0 2.9089915494635
30 4 9 39 0 2.22081129985505
30 4 10 40 0 3.91123717968664
30 5 1 41 0 3.39475569728005
30 5 2 42 0 3.49519187776245
30 5 3 43 0 4.27693132477221
30 5 4 44 0 2.87205669433813
30 5 5 45 1 4.35855996502208
30 5 6 46 0 3.22248259956096
30 5 7 47 0 3.00361697957186
30 5 8 48 0 3.37382663757031
30 5 9 49 0 3.80847418339432
30 5 10 50 0 3.37275454663159
30 6 1 51 0 2.86695605166988
30 6 2 52 0 3.31846890954112
30 6 3 53 0 1.66943720392267
30 6 4 54 0 3.15294070886146
30 6 5 55 0 3.85658616963399
30 6 6 56 0 3.4004456696326
30 6 7 57 0 4.02610806138062
30 6 8 58 0 3.87848483051284
30 6 9 59 1 3.99496968591793
30 6 10 60 1 4.00255580613774
30 7 1 61 0 2.25553028115103
30 7 2 62 1 3.52696574031394
30 7 3 63 0 4.71316455470309
30 7 4 64 1 3.17338771727225
30 7 5 65 0 3.85427800269479
30 7 6 66 0 3.62854547376745
30 7 7 67 0 3.9303053960204
30 7 8 68 1 3.32546843568696
30 7 9 69 0 3.05095711693449
30 7 10 70 0 3.57643082557624
31 1 1 1 0 3.67554459570281
31 1 2 2 0 3.38871978940595
31 1 3 3 0 3.54686888301736
31 1 4 4 0 3.82403732809538
31 1 5 5 0 2.95765750469032
31 1 6 6 0 4.35539537126308
31 1 7 7 0 5.12951986388615
31 1 8 8 0 4.60164239683712
31 1 9 9 0 3.19240545841994
31 1 10 10 0 2.19402354111742
31 2 1 11 0 3.56347171578683
31 2 2 12 0 4.16614401109713
31 2 3 13 0 4.09160730065264
31 2 4 14 0 2.62675571329453
31 2 5 15 1 2.71182125935353
31 2 6 16 0 3.62150586956596
31 2 7 17 0 3.98069553241448
31 2 8 18 0 4.16078789761405
31 2 9 19 0 4.11953874854668
31 2 10 20 0 2.81773383210544
31 3 1 21 0 2.56630554259368
31 3 2 22 0 2.05567505827225
31 3 3 23 0 3.892310203887
31 3 4 24 0 4.12808890203431
31 3 5 25 0 3.76895456438989
31 3 6 26 0 2.75123511004354
31 3 7 27 1 4.66767599980979
31 3 8 28 0 3.25388645858282
31 3 9 29 0 4.82184800605116
31 3 10 30 0 3.92621239822859
31 4 1 31 0 4.39233522453924
31 4 2 32 0 3.76512549081757
31 4 3 33 0 3.47676325581523
31 4 4 34 1 2.78521541868957
31 4 5 35 0 3.1164608288898
31 4 6 36 0 3.48956295985833
31 4 7 37 0 3.72972123911324
31 4 8 38 0 3.49969555823251
31 4 9 39 0 3.39408957766502
31 4 10 40 0 3.65779487722577
31 5 1 41 0 3.14136960823051
31 5 2 42 1 3.13293193341549
31 5 3 43 0 2.46190562215513
31 5 4 44 0 4.1413376601202
31 5 5 45 0 3.55817102533156
31 5 6 46 0 3.46292202063651
31 5 7 47 0 2.9833856744862
31 5 8 48 0 3.3431648520775
31 5 9 49 0 2.73105661301171
31 5 10 50 0 2.75840457432018
31 6 1 51 0 2.12393862648196
31 6 2 52 0 4.24014013827217
31 6 3 53 0 3.61582948173401
31 6 4 54 0 2.70917451067413
31 6 5 55 0 4.37298431841546
31 6 6 56 0 3.97960873311046
31 6 7 57 0 4.06554415462826
31 6 8 58 0 3.35921759941063
31 6 9 59 1 3.21542007600336
31 6 10 60 0 3.45239542675924
31 7 1 61 1 3.81917751985535
31 7 2 62 0 4.1075175003357
31 7 3 63 0 4.68354570251173
31 7 4 64 0 3.15253308688721
31 7 5 65 0 2.78301456677386
31 7 6 66 0 3.59751354894141
31 7 7 67 0 5.72874035152464
31 7 8 68 0 3.21122959544489
31 7 9 69 0 4.35977533492827
31 7 10 70 0 3.34657602711689
32 1 1 1 0 3.17480451691375
32 1 2 2 1 3.00563837390513
32 1 3 3 0 3.36981515815772
32 1 4 4 1 4.72171292035635
32 1 5 5 1 3.74414659530098
32 1 6 6 1 3.87946732246207
32 1 7 7 0 4.13583992346267
32 1 8 8 0 5.03539280988262
32 1 9 9 0 4.08979225804638
32 1 10 10 1 2.48276621422903
32 2 1 11 1 2.76992143658598
32 2 2 12 0 2.36432653787283
32 2 3 13 1 1.44574237000952
32 2 4 14 1 4.4656001350943
32 2 5 15 1 3.16372931655465
32 2 6 16 0 3.81208620259788
32 2 7 17 1 4.38599330255753
32 2 8 18 0 3.15051782750918
32 2 9 19 1 3.42546386727434
32 2 10 20 1 3.77946424859004
32 3 1 21 1 3.68872367094849
32 3 2 22 1 2.95902079219525
32 3 3 23 1 4.05710556725202
32 3 4 24 1 3.9220054016201
32 3 5 25 1 3.31348964321822
32 3 6 26 0 2.6321295602928
32 3 7 27 0 3.98598649131661
32 3 8 28 1 4.565393667689
32 3 9 29 1 4.53110272299463
32 3 10 30 1 4.16057114718577
32 4 1 31 1 3.17145449617898
32 4 2 32 1 3.13628101006956
32 4 3 33 1 3.09517912130043
32 4 4 34 1 3.22357229100361
32 4 5 35 1 4.04132517102724
32 4 6 36 1 3.71098807190623
32 4 7 37 0 2.16960271429488
32 4 8 38 1 2.16651882820494
32 4 9 39 0 3.50727213574107
32 4 10 40 1 3.6333204624051
32 5 1 41 0 1.84048771155039
32 5 2 42 0 2.92828294548929
32 5 3 43 0 3.54403854139298
32 5 4 44 0 4.59039299406207
32 5 5 45 0 2.05542047769647
32 5 6 46 1 2.60800781711119
32 5 7 47 0 2.73578125623663
32 5 8 48 1 3.65189313853513
32 5 9 49 1 3.7652983932142
32 5 10 50 1 3.28996864372325
32 6 1 51 1 2.34763887009052
32 6 2 52 0 3.06390454820005
32 6 3 53 0 3.11502228308935
32 6 4 54 1 3.37613559555944
32 6 5 55 1 4.70792473563161
32 6 6 56 1 3.03018561504313
32 6 7 57 0 3.57957053567739
32 6 8 58 1 3.00929988048433
32 6 9 59 0 2.61910913022367
32 6 10 60 0 3.98789378431691
32 7 1 61 1 2.75743328984386
32 7 2 62 1 5.51943295158996
32 7 3 63 0 3.59146130948416
32 7 4 64 1 3.56788965921754
32 7 5 65 0 3.47538220930971
32 7 6 66 1 4.86898288383717
32 7 7 67 1 4.00830632659317
32 7 8 68 1 3.34081801495659
32 7 9 69 0 2.67312439849919
32 7 10 70 0 2.76611573616322
33 1 1 1 0 2.95123341740881
33 1 2 2 1 4.41030999225297
33 1 3 3 1 3.386057412599
33 1 4 4 0 2.97150841563908
33 1 5 5 0 4.10178670474181
33 1 6 6 1 4.50532187985783
33 1 7 7 0 3.01722791594945
33 1 8 8 0 3.1993255682359
33 1 9 9 0 3.77583687655039
33 1 10 10 0 3.52039668803638
33 2 1 11 1 3.82040012930291
33 2 2 12 0 4.77454339066033
33 2 3 13 0 3.47987532518896
33 2 4 14 0 3.31914157299545
33 2 5 15 1 3.87807045950462
33 2 6 16 0 3.48793115553838
33 2 7 17 0 3.98192390605692
33 2 8 18 1 3.36053038279869
33 2 9 19 0 3.84750787504119
33 2 10 20 0 2.38308676564606
33 3 1 21 1 3.53407456685548
33 3 2 22 1 3.14731994810133
33 3 3 23 0 2.65535756806286
33 3 4 24 1 3.22257181566121
33 3 5 25 0 3.79532400437768
33 3 6 26 1 3.59130082517373
33 3 7 27 0 4.02986970726868
33 3 8 28 1 4.21037439273434
33 3 9 29 0 4.12834604599229
33 3 10 30 1 3.28719635192147
33 4 1 31 0 2.5549600359893
33 4 2 32 0 3.31940953901577
33 4 3 33 1 4.37726598991627
33 4 4 34 0 3.4353065817413
33 4 5 35 0 2.32942686577187
33 4 6 36 1 3.8824250354601
33 4 7 37 0 3.72953537812877
33 4 8 38 1 3.23166641558263
33 4 9 39 0 3.65040879138513
33 4 10 40 1 4.52298283758116
33 5 1 41 1 4.47177380135733
33 5 2 42 1 3.19103458204808
33 5 3 43 1 3.53171166728203
33 5 4 44 0 2.46308426933263
33 5 5 45 0 2.99299055575292
33 5 6 46 0 4.98906487261509
33 5 7 47 0 4.61682044417105
33 5 8 48 0 3.35667569336771
33 5 9 49 0 3.01873543612776
33 5 10 50 0 2.52689594069452
33 6 1 51 0 5.0750155164837
33 6 2 52 0 3.60756037668288
33 6 3 53 0 3.09060903973322
33 6 4 54 0 4.31044688514306
33 6 5 55 0 2.72171606019362
33 6 6 56 0 4.05400390256996
33 6 7 57 0 4.57513377857149
33 6 8 58 0 3.37059904817626
33 6 9 59 0 4.5827289767005
33 6 10 60 0 3.99198190385036
33 7 1 61 0 3.02869943476232
33 7 2 62 0 3.94292717424239
33 7 3 63 1 3.00994467768612
33 7 4 64 1 3.13435705722327
33 7 5 65 0 4.08889180798858
33 7 6 66 0 3.17693617919523
33 7 7 67 0 3.50610973703193
33 7 8 68 0 4.26735956573332
33 7 9 69 0 2.64438656100672
33 7 10 70 0 4.68779518924677
34 1 1 1 0 5.01366206734796
34 1 2 2 0 3.97223255526285
34 1 3 3 0 3.83175552933444
34 1 4 4 0 3.16176111169606
34 1 5 5 1 3.88211729930278
34 1 6 6 1 3.15770438636189
34 1 7 7 1 3.73416846077347
34 1 8 8 0 3.02299544280159
34 1 9 9 1 4.0991196545402
34 1 10 10 0 4.02832674298231
34 2 1 11 0 4.43077459931293
34 2 2 12 0 4.97007390000954
34 2 3 13 1 3.05231224869342
34 2 4 14 1 4.22882502622668
34 2 5 15 1 2.48265233402977
34 2 6 16 0 3.19016869155699
34 2 7 17 1 4.21370661988964
34 2 8 18 1 2.9852310730676
34 2 9 19 0 3.77609697464362
34 2 10 20 1 2.86700166867707
34 3 1 21 0 3.25373756995511
34 3 2 22 0 3.49416715354217
34 3 3 23 0 3.07720710846204
34 3 4 24 0 2.10431320350148
34 3 5 25 0 3.70128460126647
34 3 6 26 0 3.87039958850342
34 3 7 27 1 3.62367262136662
34 3 8 28 0 3.16735972049911
